id,course_id,student_id,created_at,updated_at
81092,264,81093,2022-03-03 11:26:09.663006,2022-03-03 11:26:09.663006
81093,264,81094,2022-03-03 11:26:10.905216,2022-03-03 11:26:10.905216
81094,264,81095,2022-03-03 11:26:12.071073,2022-03-03 11:26:12.071073
81095,264,81096,2022-03-03 11:26:13.408912,2022-03-03 11:26:13.408912
81096,264,81097,2022-03-03 11:26:14.579613,2022-03-03 11:26:14.579613
81097,264,81098,2022-03-03 11:26:15.761821,2022-03-03 11:26:15.761821
81098,264,81099,2022-03-03 11:26:16.951578,2022-03-03 11:26:16.951578
81099,264,81100,2022-03-03 11:26:18.173087,2022-03-03 11:26:18.173087
81100,264,81101,2022-03-03 11:26:19.374648,2022-03-03 11:26:19.374648
81101,264,81102,2022-03-03 11:26:20.615603,2022-03-03 11:26:20.615603
81102,264,81103,2022-03-03 11:26:21.83947,2022-03-03 11:26:21.83947
81103,264,81104,2022-03-03 11:26:23.000195,2022-03-03 11:26:23.000195
81104,264,81105,2022-03-03 11:26:24.231998,2022-03-03 11:26:24.231998
81105,264,81106,2022-03-03 11:26:25.40375,2022-03-03 11:26:25.40375
81106,264,81107,2022-03-03 11:26:26.588515,2022-03-03 11:26:26.588515
81107,264,81108,2022-03-03 11:26:27.732196,2022-03-03 11:26:27.732196
81108,264,81109,2022-03-03 11:26:28.954428,2022-03-03 11:26:28.954428
81109,264,81110,2022-03-03 11:26:30.151102,2022-03-03 11:26:30.151102
81110,264,81111,2022-03-03 11:26:31.354242,2022-03-03 11:26:31.354242
81111,264,81112,2022-03-03 11:26:32.632786,2022-03-03 11:26:32.632786
81112,264,81113,2022-03-03 11:26:33.820377,2022-03-03 11:26:33.820377
81113,264,81114,2022-03-03 11:26:34.979086,2022-03-03 11:26:34.979086
81114,264,81115,2022-03-03 11:26:36.145118,2022-03-03 11:26:36.145118
81115,264,81116,2022-03-03 11:26:37.285557,2022-03-03 11:26:37.285557
81116,264,81117,2022-03-03 11:26:38.443404,2022-03-03 11:26:38.443404
81117,264,81118,2022-03-03 11:26:39.656148,2022-03-03 11:26:39.656148
81118,264,81119,2022-03-03 11:26:40.783802,2022-03-03 11:26:40.783802
81119,264,81120,2022-03-03 11:26:41.952667,2022-03-03 11:26:41.952667
81120,264,81121,2022-03-03 11:26:43.114729,2022-03-03 11:26:43.114729
81121,264,81122,2022-03-03 11:26:44.332748,2022-03-03 11:26:44.332748
81122,264,81123,2022-03-03 11:26:45.475693,2022-03-03 11:26:45.475693
81123,264,81124,2022-03-03 11:26:46.630082,2022-03-03 11:26:46.630082
81124,264,81125,2022-03-03 11:26:47.818202,2022-03-03 11:26:47.818202
81125,264,81126,2022-03-03 11:26:49.023243,2022-03-03 11:26:49.023243
81126,264,81127,2022-03-03 11:26:50.220581,2022-03-03 11:26:50.220581
81127,264,81128,2022-03-03 11:26:51.428871,2022-03-03 11:26:51.428871
81128,264,81129,2022-03-03 11:26:52.587652,2022-03-03 11:26:52.587652
81129,264,81130,2022-03-03 11:26:53.780263,2022-03-03 11:26:53.780263
81130,264,81131,2022-03-03 11:26:54.944722,2022-03-03 11:26:54.944722
81131,264,81132,2022-03-03 11:26:56.094706,2022-03-03 11:26:56.094706
81132,264,81133,2022-03-03 11:26:57.281871,2022-03-03 11:26:57.281871
81133,264,81134,2022-03-03 11:26:58.50239,2022-03-03 11:26:58.50239
81134,264,81135,2022-03-03 11:26:59.725029,2022-03-03 11:26:59.725029
81135,264,81136,2022-03-03 11:27:00.90552,2022-03-03 11:27:00.90552
81136,264,81137,2022-03-03 11:27:02.255633,2022-03-03 11:27:02.255633
81137,264,81138,2022-03-03 11:27:03.431362,2022-03-03 11:27:03.431362
81138,264,81139,2022-03-03 11:27:04.660758,2022-03-03 11:27:04.660758
81139,264,81140,2022-03-03 11:27:05.8619,2022-03-03 11:27:05.8619
81140,264,81141,2022-03-03 11:27:07.058682,2022-03-03 11:27:07.058682
81141,264,81142,2022-03-03 11:27:08.224113,2022-03-03 11:27:08.224113
81142,264,81143,2022-03-03 11:27:09.409406,2022-03-03 11:27:09.409406
81143,264,81144,2022-03-03 11:27:10.557133,2022-03-03 11:27:10.557133
81144,264,81145,2022-03-03 11:27:11.720504,2022-03-03 11:27:11.720504
81145,264,81146,2022-03-03 11:27:12.915032,2022-03-03 11:27:12.915032
81146,264,81147,2022-03-03 11:27:14.074788,2022-03-03 11:27:14.074788
81147,264,81148,2022-03-03 11:27:15.348325,2022-03-03 11:27:15.348325
81148,264,81149,2022-03-03 11:27:16.540618,2022-03-03 11:27:16.540618
81149,264,81150,2022-03-03 11:27:17.798244,2022-03-03 11:27:17.798244
81150,264,81151,2022-03-03 11:27:18.965867,2022-03-03 11:27:18.965867
81151,264,81152,2022-03-03 11:27:20.170133,2022-03-03 11:27:20.170133
81152,264,81153,2022-03-03 11:27:21.356788,2022-03-03 11:27:21.356788
81153,264,81154,2022-03-03 11:27:22.527575,2022-03-03 11:27:22.527575
81154,264,81155,2022-03-03 11:27:23.676055,2022-03-03 11:27:23.676055
81155,264,81156,2022-03-03 11:27:24.89466,2022-03-03 11:27:24.89466
81156,264,81157,2022-03-03 11:27:26.027125,2022-03-03 11:27:26.027125
81157,264,81158,2022-03-03 11:27:27.232366,2022-03-03 11:27:27.232366
81158,264,81159,2022-03-03 11:27:28.412902,2022-03-03 11:27:28.412902
81159,264,81160,2022-03-03 11:27:29.591576,2022-03-03 11:27:29.591576
81160,264,81161,2022-03-03 11:27:30.749216,2022-03-03 11:27:30.749216
81161,264,81162,2022-03-03 11:27:31.973736,2022-03-03 11:27:31.973736
81162,264,81163,2022-03-03 11:27:33.177867,2022-03-03 11:27:33.177867
81163,264,81164,2022-03-03 11:27:34.399577,2022-03-03 11:27:34.399577
81164,264,81165,2022-03-03 11:27:35.729976,2022-03-03 11:27:35.729976
81165,264,81166,2022-03-03 11:27:36.913364,2022-03-03 11:27:36.913364
81166,264,81167,2022-03-03 11:27:38.083343,2022-03-03 11:27:38.083343
81167,264,81168,2022-03-03 11:27:39.273958,2022-03-03 11:27:39.273958
81168,264,81169,2022-03-03 11:27:40.462133,2022-03-03 11:27:40.462133
81169,264,81170,2022-03-03 11:27:41.639071,2022-03-03 11:27:41.639071
81170,264,81171,2022-03-03 11:27:42.8518,2022-03-03 11:27:42.8518
81171,264,81172,2022-03-03 11:27:44.036047,2022-03-03 11:27:44.036047
81172,264,81173,2022-03-03 11:27:45.211217,2022-03-03 11:27:45.211217
81173,264,81174,2022-03-03 11:27:46.362271,2022-03-03 11:27:46.362271
81174,264,81175,2022-03-03 11:27:47.562226,2022-03-03 11:27:47.562226
81175,264,81176,2022-03-03 11:27:48.723004,2022-03-03 11:27:48.723004
81176,264,81177,2022-03-03 11:27:49.924736,2022-03-03 11:27:49.924736
81177,265,81178,2022-03-03 11:27:51.170356,2022-03-03 11:27:51.170356
81178,265,81179,2022-03-03 11:27:52.372673,2022-03-03 11:27:52.372673
81179,265,81180,2022-03-03 11:27:53.555336,2022-03-03 11:27:53.555336
81180,265,81181,2022-03-03 11:27:54.753998,2022-03-03 11:27:54.753998
81181,265,81182,2022-03-03 11:27:55.978493,2022-03-03 11:27:55.978493
81182,265,81183,2022-03-03 11:27:57.182683,2022-03-03 11:27:57.182683
81183,265,81184,2022-03-03 11:27:58.374306,2022-03-03 11:27:58.374306
81184,265,81185,2022-03-03 11:27:59.560207,2022-03-03 11:27:59.560207
81185,265,81186,2022-03-03 11:28:00.7938,2022-03-03 11:28:00.7938
81186,265,81187,2022-03-03 11:28:02.02732,2022-03-03 11:28:02.02732
81187,265,81188,2022-03-03 11:28:03.322829,2022-03-03 11:28:03.322829
81188,265,81189,2022-03-03 11:28:04.487027,2022-03-03 11:28:04.487027
81189,265,81190,2022-03-03 11:28:05.698582,2022-03-03 11:28:05.698582
81190,265,81191,2022-03-03 11:28:06.952442,2022-03-03 11:28:06.952442
81191,265,81192,2022-03-03 11:28:08.132982,2022-03-03 11:28:08.132982
81192,265,81193,2022-03-03 11:28:09.355409,2022-03-03 11:28:09.355409
81193,265,81194,2022-03-03 11:28:10.492131,2022-03-03 11:28:10.492131
81194,265,81195,2022-03-03 11:28:11.767881,2022-03-03 11:28:11.767881
81195,265,81196,2022-03-03 11:28:12.932147,2022-03-03 11:28:12.932147
81196,265,81197,2022-03-03 11:28:14.160343,2022-03-03 11:28:14.160343
81197,265,81198,2022-03-03 11:28:15.339885,2022-03-03 11:28:15.339885
81198,265,81199,2022-03-03 11:28:16.566786,2022-03-03 11:28:16.566786
81199,265,81200,2022-03-03 11:28:17.729014,2022-03-03 11:28:17.729014
81200,265,81201,2022-03-03 11:28:18.922167,2022-03-03 11:28:18.922167
81201,265,81202,2022-03-03 11:28:20.093986,2022-03-03 11:28:20.093986
81202,265,81203,2022-03-03 11:28:21.264035,2022-03-03 11:28:21.264035
81203,265,81204,2022-03-03 11:28:22.436267,2022-03-03 11:28:22.436267
81204,265,81205,2022-03-03 11:28:23.674966,2022-03-03 11:28:23.674966
81205,265,81206,2022-03-03 11:28:24.875716,2022-03-03 11:28:24.875716
81206,265,81207,2022-03-03 11:28:26.084167,2022-03-03 11:28:26.084167
81207,265,81208,2022-03-03 11:28:27.28064,2022-03-03 11:28:27.28064
81208,265,81209,2022-03-03 11:28:28.373287,2022-03-03 11:28:28.373287
81209,265,81210,2022-03-03 11:28:29.56012,2022-03-03 11:28:29.56012
81210,265,81211,2022-03-03 11:28:30.680476,2022-03-03 11:28:30.680476
81211,265,81212,2022-03-03 11:28:31.881189,2022-03-03 11:28:31.881189
81212,265,81213,2022-03-03 11:28:33.056121,2022-03-03 11:28:33.056121
81213,265,81214,2022-03-03 11:28:34.349241,2022-03-03 11:28:34.349241
81214,265,81215,2022-03-03 11:28:35.517451,2022-03-03 11:28:35.517451
81215,265,81216,2022-03-03 11:28:36.778705,2022-03-03 11:28:36.778705
81216,265,81217,2022-03-03 11:28:37.959165,2022-03-03 11:28:37.959165
81217,265,81218,2022-03-03 11:28:39.173245,2022-03-03 11:28:39.173245
81218,265,81219,2022-03-03 11:28:40.367615,2022-03-03 11:28:40.367615
81219,265,81220,2022-03-03 11:28:41.633827,2022-03-03 11:28:41.633827
81220,265,81221,2022-03-03 11:28:42.82396,2022-03-03 11:28:42.82396
81221,265,81222,2022-03-03 11:28:43.970822,2022-03-03 11:28:43.970822
81222,265,81223,2022-03-03 11:28:45.147322,2022-03-03 11:28:45.147322
81223,265,81224,2022-03-03 11:28:46.268017,2022-03-03 11:28:46.268017
81224,265,81225,2022-03-03 11:28:47.439234,2022-03-03 11:28:47.439234
81225,265,81226,2022-03-03 11:28:48.605918,2022-03-03 11:28:48.605918
81226,265,81227,2022-03-03 11:28:49.816918,2022-03-03 11:28:49.816918
81227,265,81228,2022-03-03 11:28:51.006712,2022-03-03 11:28:51.006712
83029,283,83030,2022-03-03 12:04:53.247116,2022-03-03 12:04:53.247116
83030,283,83031,2022-03-03 12:04:54.41014,2022-03-03 12:04:54.41014
83031,283,83032,2022-03-03 12:04:55.719466,2022-03-03 12:04:55.719466
83032,283,83033,2022-03-03 12:04:56.86701,2022-03-03 12:04:56.86701
83033,283,83034,2022-03-03 12:04:58.080198,2022-03-03 12:04:58.080198
83034,283,83035,2022-03-03 12:04:59.260456,2022-03-03 12:04:59.260456
83035,283,83036,2022-03-03 12:05:00.458685,2022-03-03 12:05:00.458685
83036,283,83037,2022-03-03 12:05:01.674603,2022-03-03 12:05:01.674603
83037,283,83038,2022-03-03 12:05:02.97799,2022-03-03 12:05:02.97799
83038,283,83039,2022-03-03 12:05:04.134865,2022-03-03 12:05:04.134865
83039,283,83040,2022-03-03 12:05:05.360569,2022-03-03 12:05:05.360569
83040,283,83041,2022-03-03 12:05:06.531724,2022-03-03 12:05:06.531724
83041,283,83042,2022-03-03 12:05:07.716604,2022-03-03 12:05:07.716604
83042,283,83043,2022-03-03 12:05:08.973991,2022-03-03 12:05:08.973991
83043,283,83044,2022-03-03 12:05:10.254866,2022-03-03 12:05:10.254866
83044,283,83045,2022-03-03 12:05:11.565974,2022-03-03 12:05:11.565974
83045,283,83046,2022-03-03 12:05:12.767158,2022-03-03 12:05:12.767158
83046,283,83047,2022-03-03 12:05:14.050121,2022-03-03 12:05:14.050121
83047,283,83048,2022-03-03 12:05:15.229417,2022-03-03 12:05:15.229417
83048,283,83049,2022-03-03 12:05:16.432836,2022-03-03 12:05:16.432836
83049,283,83050,2022-03-03 12:05:17.64323,2022-03-03 12:05:17.64323
83050,283,83051,2022-03-03 12:05:18.804214,2022-03-03 12:05:18.804214
83051,283,83052,2022-03-03 12:05:20.119703,2022-03-03 12:05:20.119703
83052,283,83053,2022-03-03 12:05:21.349572,2022-03-03 12:05:21.349572
83053,283,83054,2022-03-03 12:05:22.727879,2022-03-03 12:05:22.727879
83054,283,83055,2022-03-03 12:05:23.976657,2022-03-03 12:05:23.976657
83055,283,83056,2022-03-03 12:05:25.168753,2022-03-03 12:05:25.168753
83056,283,83057,2022-03-03 12:05:26.328513,2022-03-03 12:05:26.328513
83057,283,83058,2022-03-03 12:05:27.494197,2022-03-03 12:05:27.494197
83058,283,83059,2022-03-03 12:05:28.658912,2022-03-03 12:05:28.658912
83059,283,83060,2022-03-03 12:05:29.931594,2022-03-03 12:05:29.931594
83060,283,83061,2022-03-03 12:05:31.271808,2022-03-03 12:05:31.271808
83061,283,83062,2022-03-03 12:05:32.511142,2022-03-03 12:05:32.511142
83062,283,83063,2022-03-03 12:05:33.738754,2022-03-03 12:05:33.738754
83063,283,83064,2022-03-03 12:05:34.923891,2022-03-03 12:05:34.923891
83064,283,83065,2022-03-03 12:05:36.163982,2022-03-03 12:05:36.163982
83065,283,83066,2022-03-03 12:05:37.27346,2022-03-03 12:05:37.27346
83066,283,83067,2022-03-03 12:05:38.448165,2022-03-03 12:05:38.448165
83067,283,83068,2022-03-03 12:05:39.553863,2022-03-03 12:05:39.553863
83068,283,83069,2022-03-03 12:05:40.767141,2022-03-03 12:05:40.767141
83069,283,83070,2022-03-03 12:05:41.97331,2022-03-03 12:05:41.97331
83070,283,83071,2022-03-03 12:05:43.186897,2022-03-03 12:05:43.186897
83071,283,83072,2022-03-03 12:05:44.364664,2022-03-03 12:05:44.364664
83072,283,83073,2022-03-03 12:05:45.587874,2022-03-03 12:05:45.587874
83073,283,83074,2022-03-03 12:05:46.760809,2022-03-03 12:05:46.760809
83074,283,83075,2022-03-03 12:05:47.977246,2022-03-03 12:05:47.977246
83075,283,83076,2022-03-03 12:05:49.135578,2022-03-03 12:05:49.135578
81228,265,81229,2022-03-03 11:28:52.226764,2022-03-03 11:28:52.226764
81229,265,81230,2022-03-03 11:28:53.450359,2022-03-03 11:28:53.450359
81230,265,81231,2022-03-03 11:28:54.673461,2022-03-03 11:28:54.673461
81231,265,81232,2022-03-03 11:28:55.877118,2022-03-03 11:28:55.877118
81232,265,81233,2022-03-03 11:28:57.040905,2022-03-03 11:28:57.040905
81233,265,81234,2022-03-03 11:28:58.285124,2022-03-03 11:28:58.285124
81234,265,81235,2022-03-03 11:28:59.442233,2022-03-03 11:28:59.442233
81235,265,81236,2022-03-03 11:29:00.605318,2022-03-03 11:29:00.605318
81236,265,81237,2022-03-03 11:29:01.879894,2022-03-03 11:29:01.879894
81237,265,81238,2022-03-03 11:29:03.098372,2022-03-03 11:29:03.098372
81238,265,81239,2022-03-03 11:29:04.382574,2022-03-03 11:29:04.382574
81239,265,81240,2022-03-03 11:29:05.611349,2022-03-03 11:29:05.611349
81240,265,81241,2022-03-03 11:29:06.751545,2022-03-03 11:29:06.751545
81241,265,81242,2022-03-03 11:29:07.992777,2022-03-03 11:29:07.992777
81242,265,81243,2022-03-03 11:29:09.214803,2022-03-03 11:29:09.214803
81243,265,81244,2022-03-03 11:29:10.472485,2022-03-03 11:29:10.472485
81244,265,81245,2022-03-03 11:29:11.66762,2022-03-03 11:29:11.66762
81245,265,81246,2022-03-03 11:29:12.908602,2022-03-03 11:29:12.908602
81246,265,81247,2022-03-03 11:29:14.153403,2022-03-03 11:29:14.153403
81247,265,81248,2022-03-03 11:29:15.30693,2022-03-03 11:29:15.30693
81248,265,81249,2022-03-03 11:29:16.562171,2022-03-03 11:29:16.562171
81249,265,81250,2022-03-03 11:29:17.783906,2022-03-03 11:29:17.783906
81250,265,81251,2022-03-03 11:29:19.016001,2022-03-03 11:29:19.016001
81251,265,81252,2022-03-03 11:29:20.225446,2022-03-03 11:29:20.225446
81252,265,81253,2022-03-03 11:29:21.497958,2022-03-03 11:29:21.497958
81253,265,81254,2022-03-03 11:29:22.783775,2022-03-03 11:29:22.783775
81254,265,81255,2022-03-03 11:29:24.008562,2022-03-03 11:29:24.008562
81255,265,81256,2022-03-03 11:29:25.180236,2022-03-03 11:29:25.180236
81256,265,81257,2022-03-03 11:29:26.443693,2022-03-03 11:29:26.443693
81257,265,81258,2022-03-03 11:29:27.724414,2022-03-03 11:29:27.724414
81258,265,81259,2022-03-03 11:29:28.934644,2022-03-03 11:29:28.934644
81259,265,81260,2022-03-03 11:29:30.219501,2022-03-03 11:29:30.219501
81260,265,81261,2022-03-03 11:29:31.515014,2022-03-03 11:29:31.515014
81261,265,81262,2022-03-03 11:29:32.75106,2022-03-03 11:29:32.75106
81262,265,81263,2022-03-03 11:29:33.98092,2022-03-03 11:29:33.98092
81263,265,81264,2022-03-03 11:29:35.185033,2022-03-03 11:29:35.185033
81264,265,81265,2022-03-03 11:29:36.53282,2022-03-03 11:29:36.53282
81265,265,81266,2022-03-03 11:29:37.807569,2022-03-03 11:29:37.807569
81266,265,81267,2022-03-03 11:29:39.033684,2022-03-03 11:29:39.033684
81267,265,81268,2022-03-03 11:29:40.22035,2022-03-03 11:29:40.22035
81268,265,81269,2022-03-03 11:29:41.448281,2022-03-03 11:29:41.448281
81269,265,81270,2022-03-03 11:29:42.722376,2022-03-03 11:29:42.722376
81270,265,81271,2022-03-03 11:29:43.970359,2022-03-03 11:29:43.970359
81271,265,81272,2022-03-03 11:29:45.308497,2022-03-03 11:29:45.308497
81272,265,81273,2022-03-03 11:29:46.474462,2022-03-03 11:29:46.474462
81273,265,81274,2022-03-03 11:29:47.672841,2022-03-03 11:29:47.672841
81274,265,81275,2022-03-03 11:29:48.841585,2022-03-03 11:29:48.841585
81275,265,81276,2022-03-03 11:29:50.110484,2022-03-03 11:29:50.110484
81276,265,81277,2022-03-03 11:29:51.329545,2022-03-03 11:29:51.329545
81277,266,81278,2022-03-03 11:29:52.629754,2022-03-03 11:29:52.629754
81278,266,81279,2022-03-03 11:29:53.83119,2022-03-03 11:29:53.83119
81279,266,81280,2022-03-03 11:29:55.047156,2022-03-03 11:29:55.047156
81280,266,81281,2022-03-03 11:29:56.255735,2022-03-03 11:29:56.255735
81281,266,81282,2022-03-03 11:29:57.44472,2022-03-03 11:29:57.44472
81282,266,81283,2022-03-03 11:29:58.611011,2022-03-03 11:29:58.611011
81283,266,81284,2022-03-03 11:29:59.825136,2022-03-03 11:29:59.825136
81284,266,81285,2022-03-03 11:30:01.013798,2022-03-03 11:30:01.013798
81285,266,81286,2022-03-03 11:30:02.418792,2022-03-03 11:30:02.418792
81286,266,81287,2022-03-03 11:30:03.686639,2022-03-03 11:30:03.686639
81287,266,81288,2022-03-03 11:30:04.976166,2022-03-03 11:30:04.976166
81288,266,81289,2022-03-03 11:30:06.195508,2022-03-03 11:30:06.195508
81289,266,81290,2022-03-03 11:30:07.457491,2022-03-03 11:30:07.457491
81290,266,81291,2022-03-03 11:30:08.757296,2022-03-03 11:30:08.757296
81291,266,81292,2022-03-03 11:30:09.952243,2022-03-03 11:30:09.952243
81292,266,81293,2022-03-03 11:30:11.179219,2022-03-03 11:30:11.179219
81293,266,81294,2022-03-03 11:30:12.366774,2022-03-03 11:30:12.366774
81294,266,81295,2022-03-03 11:30:13.530851,2022-03-03 11:30:13.530851
81295,266,81296,2022-03-03 11:30:14.775068,2022-03-03 11:30:14.775068
81296,266,81297,2022-03-03 11:30:15.964763,2022-03-03 11:30:15.964763
81297,266,81298,2022-03-03 11:30:17.295278,2022-03-03 11:30:17.295278
81298,266,81299,2022-03-03 11:30:18.439106,2022-03-03 11:30:18.439106
81299,266,81300,2022-03-03 11:30:19.641321,2022-03-03 11:30:19.641321
81300,266,81301,2022-03-03 11:30:20.781653,2022-03-03 11:30:20.781653
81301,266,81302,2022-03-03 11:30:22.014854,2022-03-03 11:30:22.014854
81302,266,81303,2022-03-03 11:30:23.140303,2022-03-03 11:30:23.140303
81303,266,81304,2022-03-03 11:30:24.371431,2022-03-03 11:30:24.371431
81304,266,81305,2022-03-03 11:30:25.534377,2022-03-03 11:30:25.534377
81305,266,81306,2022-03-03 11:30:26.735033,2022-03-03 11:30:26.735033
81306,266,81307,2022-03-03 11:30:27.908206,2022-03-03 11:30:27.908206
81307,266,81308,2022-03-03 11:30:29.110536,2022-03-03 11:30:29.110536
81308,266,81309,2022-03-03 11:30:30.263902,2022-03-03 11:30:30.263902
81309,266,81310,2022-03-03 11:30:31.502234,2022-03-03 11:30:31.502234
81310,266,81311,2022-03-03 11:30:32.707738,2022-03-03 11:30:32.707738
81311,266,81312,2022-03-03 11:30:33.951108,2022-03-03 11:30:33.951108
81312,266,81313,2022-03-03 11:30:35.179431,2022-03-03 11:30:35.179431
81313,266,81314,2022-03-03 11:30:36.353202,2022-03-03 11:30:36.353202
81314,266,81315,2022-03-03 11:30:37.606212,2022-03-03 11:30:37.606212
81315,266,81316,2022-03-03 11:30:38.796765,2022-03-03 11:30:38.796765
81316,266,81317,2022-03-03 11:30:39.999514,2022-03-03 11:30:39.999514
81317,266,81318,2022-03-03 11:30:41.208799,2022-03-03 11:30:41.208799
81318,266,81319,2022-03-03 11:30:42.347877,2022-03-03 11:30:42.347877
81319,266,81320,2022-03-03 11:30:43.543874,2022-03-03 11:30:43.543874
81320,266,81321,2022-03-03 11:30:44.727261,2022-03-03 11:30:44.727261
81321,266,81322,2022-03-03 11:30:45.924972,2022-03-03 11:30:45.924972
81322,266,81323,2022-03-03 11:30:47.097763,2022-03-03 11:30:47.097763
81323,266,81324,2022-03-03 11:30:48.285957,2022-03-03 11:30:48.285957
81324,266,81325,2022-03-03 11:30:49.47326,2022-03-03 11:30:49.47326
81325,266,81326,2022-03-03 11:30:50.689901,2022-03-03 11:30:50.689901
81326,266,81327,2022-03-03 11:30:51.880352,2022-03-03 11:30:51.880352
81327,266,81328,2022-03-03 11:30:53.138562,2022-03-03 11:30:53.138562
81328,266,81329,2022-03-03 11:30:54.370324,2022-03-03 11:30:54.370324
81329,266,81330,2022-03-03 11:30:55.652243,2022-03-03 11:30:55.652243
81330,266,81331,2022-03-03 11:30:56.842429,2022-03-03 11:30:56.842429
81331,266,81332,2022-03-03 11:30:58.010841,2022-03-03 11:30:58.010841
81332,266,81333,2022-03-03 11:30:59.235597,2022-03-03 11:30:59.235597
81333,266,81334,2022-03-03 11:31:00.433557,2022-03-03 11:31:00.433557
81334,266,81335,2022-03-03 11:31:01.733242,2022-03-03 11:31:01.733242
81335,266,81336,2022-03-03 11:31:02.917464,2022-03-03 11:31:02.917464
81336,266,81337,2022-03-03 11:31:04.144308,2022-03-03 11:31:04.144308
81337,266,81338,2022-03-03 11:31:05.311373,2022-03-03 11:31:05.311373
81338,266,81339,2022-03-03 11:31:06.491313,2022-03-03 11:31:06.491313
81339,266,81340,2022-03-03 11:31:07.657728,2022-03-03 11:31:07.657728
81340,266,81341,2022-03-03 11:31:08.909619,2022-03-03 11:31:08.909619
81341,266,81342,2022-03-03 11:31:10.164402,2022-03-03 11:31:10.164402
81342,266,81343,2022-03-03 11:31:11.384896,2022-03-03 11:31:11.384896
81343,266,81344,2022-03-03 11:31:12.595053,2022-03-03 11:31:12.595053
81344,266,81345,2022-03-03 11:31:13.734833,2022-03-03 11:31:13.734833
81345,266,81346,2022-03-03 11:31:14.962465,2022-03-03 11:31:14.962465
81346,266,81347,2022-03-03 11:31:16.133419,2022-03-03 11:31:16.133419
81347,266,81348,2022-03-03 11:31:17.33953,2022-03-03 11:31:17.33953
81348,266,81349,2022-03-03 11:31:18.521763,2022-03-03 11:31:18.521763
81349,266,81350,2022-03-03 11:31:19.746281,2022-03-03 11:31:19.746281
81350,266,81351,2022-03-03 11:31:20.912324,2022-03-03 11:31:20.912324
81351,266,81352,2022-03-03 11:31:22.080288,2022-03-03 11:31:22.080288
81352,266,81353,2022-03-03 11:31:23.347949,2022-03-03 11:31:23.347949
81353,266,81354,2022-03-03 11:31:24.535869,2022-03-03 11:31:24.535869
81354,266,81355,2022-03-03 11:31:25.691641,2022-03-03 11:31:25.691641
81355,266,81356,2022-03-03 11:31:26.938641,2022-03-03 11:31:26.938641
81356,266,81357,2022-03-03 11:31:28.099443,2022-03-03 11:31:28.099443
81357,266,81358,2022-03-03 11:31:29.361543,2022-03-03 11:31:29.361543
81358,266,81359,2022-03-03 11:31:30.51912,2022-03-03 11:31:30.51912
81359,266,81360,2022-03-03 11:31:31.696997,2022-03-03 11:31:31.696997
81360,266,81361,2022-03-03 11:31:32.90307,2022-03-03 11:31:32.90307
81361,266,81362,2022-03-03 11:31:34.101944,2022-03-03 11:31:34.101944
81362,266,81363,2022-03-03 11:31:35.326362,2022-03-03 11:31:35.326362
81363,266,81364,2022-03-03 11:31:36.503266,2022-03-03 11:31:36.503266
81364,266,81365,2022-03-03 11:31:37.778082,2022-03-03 11:31:37.778082
81365,266,81366,2022-03-03 11:31:38.976552,2022-03-03 11:31:38.976552
81366,266,81367,2022-03-03 11:31:40.173702,2022-03-03 11:31:40.173702
81367,266,81368,2022-03-03 11:31:41.347887,2022-03-03 11:31:41.347887
81368,266,81369,2022-03-03 11:31:42.560282,2022-03-03 11:31:42.560282
81369,266,81370,2022-03-03 11:31:43.723258,2022-03-03 11:31:43.723258
81370,266,81371,2022-03-03 11:31:44.934293,2022-03-03 11:31:44.934293
81371,266,81372,2022-03-03 11:31:46.079373,2022-03-03 11:31:46.079373
81372,266,81373,2022-03-03 11:31:47.319501,2022-03-03 11:31:47.319501
81373,266,81374,2022-03-03 11:31:48.537445,2022-03-03 11:31:48.537445
81374,266,81375,2022-03-03 11:31:49.649958,2022-03-03 11:31:49.649958
81375,266,81376,2022-03-03 11:31:50.858725,2022-03-03 11:31:50.858725
81376,266,81377,2022-03-03 11:31:52.067438,2022-03-03 11:31:52.067438
81377,267,81378,2022-03-03 11:31:53.245915,2022-03-03 11:31:53.245915
81378,267,81379,2022-03-03 11:31:54.397135,2022-03-03 11:31:54.397135
81379,267,81380,2022-03-03 11:31:55.610186,2022-03-03 11:31:55.610186
81380,267,81381,2022-03-03 11:31:56.821171,2022-03-03 11:31:56.821171
81381,267,81382,2022-03-03 11:31:58.014435,2022-03-03 11:31:58.014435
81382,267,81383,2022-03-03 11:31:59.181315,2022-03-03 11:31:59.181315
81383,267,81384,2022-03-03 11:32:00.383467,2022-03-03 11:32:00.383467
81384,267,81385,2022-03-03 11:32:01.553782,2022-03-03 11:32:01.553782
81385,267,81386,2022-03-03 11:32:02.794797,2022-03-03 11:32:02.794797
81386,267,81387,2022-03-03 11:32:04.023779,2022-03-03 11:32:04.023779
81387,267,81388,2022-03-03 11:32:05.212246,2022-03-03 11:32:05.212246
81388,267,81389,2022-03-03 11:32:06.428803,2022-03-03 11:32:06.428803
81389,267,81390,2022-03-03 11:32:07.653389,2022-03-03 11:32:07.653389
81390,267,81391,2022-03-03 11:32:08.927871,2022-03-03 11:32:08.927871
81391,267,81392,2022-03-03 11:32:10.082036,2022-03-03 11:32:10.082036
81392,267,81393,2022-03-03 11:32:11.258939,2022-03-03 11:32:11.258939
81393,267,81394,2022-03-03 11:32:12.414345,2022-03-03 11:32:12.414345
