id,value,student_id,remarkable_type,remarkable_id,created_at,updated_at
81220,9.6,81221,Course,265,2022-03-03 11:28:42.829853,2022-03-03 11:28:42.829853
81221,8.1,81222,Course,265,2022-03-03 11:28:43.97709,2022-03-03 11:28:43.97709
81222,4.8,81223,Course,265,2022-03-03 11:28:45.153135,2022-03-03 11:28:45.153135
81223,3.6,81224,Course,265,2022-03-03 11:28:46.273208,2022-03-03 11:28:46.273208
81224,7.8,81225,Course,265,2022-03-03 11:28:47.44668,2022-03-03 11:28:47.44668
81225,7.6,81226,Course,265,2022-03-03 11:28:48.611709,2022-03-03 11:28:48.611709
81226,0.4,81227,Course,265,2022-03-03 11:28:49.822799,2022-03-03 11:28:49.822799
81227,2.2,81228,Course,265,2022-03-03 11:28:51.014197,2022-03-03 11:28:51.014197
83029,9.6,83030,Course,283,2022-03-03 12:04:53.253759,2022-03-03 12:04:53.253759
83030,5.1,83031,Course,283,2022-03-03 12:04:54.414728,2022-03-03 12:04:54.414728
83031,6.5,83032,Course,283,2022-03-03 12:04:55.727093,2022-03-03 12:04:55.727093
83032,7.7,83033,Course,283,2022-03-03 12:04:56.87218,2022-03-03 12:04:56.87218
83033,0.8,83034,Course,283,2022-03-03 12:04:58.086092,2022-03-03 12:04:58.086092
81228,5.2,81229,Course,265,2022-03-03 11:28:52.236761,2022-03-03 11:28:52.236761
81229,1.0,81230,Course,265,2022-03-03 11:28:53.459277,2022-03-03 11:28:53.459277
81230,2.6,81231,Course,265,2022-03-03 11:28:54.679009,2022-03-03 11:28:54.679009
81231,9.9,81232,Course,265,2022-03-03 11:28:55.88265,2022-03-03 11:28:55.88265
81232,6.1,81233,Course,265,2022-03-03 11:28:57.051417,2022-03-03 11:28:57.051417
81233,7.3,81234,Course,265,2022-03-03 11:28:58.311509,2022-03-03 11:28:58.311509
81234,3.2,81235,Course,265,2022-03-03 11:28:59.450249,2022-03-03 11:28:59.450249
81235,6.3,81236,Course,265,2022-03-03 11:29:00.611113,2022-03-03 11:29:00.611113
81236,4.0,81237,Course,265,2022-03-03 11:29:01.885776,2022-03-03 11:29:01.885776
81237,3.4,81238,Course,265,2022-03-03 11:29:03.103885,2022-03-03 11:29:03.103885
81238,8.2,81239,Course,265,2022-03-03 11:29:04.387879,2022-03-03 11:29:04.387879
81239,4.6,81240,Course,265,2022-03-03 11:29:05.618126,2022-03-03 11:29:05.618126
81240,2.5,81241,Course,265,2022-03-03 11:29:06.756766,2022-03-03 11:29:06.756766
81241,2.1,81242,Course,265,2022-03-03 11:29:08.000946,2022-03-03 11:29:08.000946
81242,6.9,81243,Course,265,2022-03-03 11:29:09.222286,2022-03-03 11:29:09.222286
81243,1.2,81244,Course,265,2022-03-03 11:29:10.477599,2022-03-03 11:29:10.477599
81244,3.7,81245,Course,265,2022-03-03 11:29:11.675684,2022-03-03 11:29:11.675684
81245,1.0,81246,Course,265,2022-03-03 11:29:12.915215,2022-03-03 11:29:12.915215
81246,7.9,81247,Course,265,2022-03-03 11:29:14.160626,2022-03-03 11:29:14.160626
81247,6.1,81248,Course,265,2022-03-03 11:29:15.315601,2022-03-03 11:29:15.315601
81248,1.8,81249,Course,265,2022-03-03 11:29:16.57203,2022-03-03 11:29:16.57203
81249,4.5,81250,Course,265,2022-03-03 11:29:17.793337,2022-03-03 11:29:17.793337
81250,0.7,81251,Course,265,2022-03-03 11:29:19.020822,2022-03-03 11:29:19.020822
81251,3.0,81252,Course,265,2022-03-03 11:29:20.231479,2022-03-03 11:29:20.231479
81252,2.8,81253,Course,265,2022-03-03 11:29:21.507524,2022-03-03 11:29:21.507524
81253,7.4,81254,Course,265,2022-03-03 11:29:22.791741,2022-03-03 11:29:22.791741
81254,2.8,81255,Course,265,2022-03-03 11:29:24.016395,2022-03-03 11:29:24.016395
81255,3.1,81256,Course,265,2022-03-03 11:29:25.185236,2022-03-03 11:29:25.185236
81256,7.0,81257,Course,265,2022-03-03 11:29:26.449242,2022-03-03 11:29:26.449242
81257,0.1,81258,Course,265,2022-03-03 11:29:27.729178,2022-03-03 11:29:27.729178
81258,4.0,81259,Course,265,2022-03-03 11:29:28.94405,2022-03-03 11:29:28.94405
81259,3.8,81260,Course,265,2022-03-03 11:29:30.229614,2022-03-03 11:29:30.229614
81260,6.2,81261,Course,265,2022-03-03 11:29:31.52354,2022-03-03 11:29:31.52354
81261,8.5,81262,Course,265,2022-03-03 11:29:32.757983,2022-03-03 11:29:32.757983
81262,9.2,81263,Course,265,2022-03-03 11:29:33.987031,2022-03-03 11:29:33.987031
81263,7.4,81264,Course,265,2022-03-03 11:29:35.19119,2022-03-03 11:29:35.19119
81264,2.9,81265,Course,265,2022-03-03 11:29:36.543045,2022-03-03 11:29:36.543045
81265,1.1,81266,Course,265,2022-03-03 11:29:37.815632,2022-03-03 11:29:37.815632
81266,2.2,81267,Course,265,2022-03-03 11:29:39.043817,2022-03-03 11:29:39.043817
81267,9.3,81268,Course,265,2022-03-03 11:29:40.226247,2022-03-03 11:29:40.226247
81268,5.0,81269,Course,265,2022-03-03 11:29:41.455523,2022-03-03 11:29:41.455523
81269,8.9,81270,Course,265,2022-03-03 11:29:42.732449,2022-03-03 11:29:42.732449
81270,9.6,81271,Course,265,2022-03-03 11:29:43.976549,2022-03-03 11:29:43.976549
81271,4.1,81272,Course,265,2022-03-03 11:29:45.313599,2022-03-03 11:29:45.313599
81272,4.8,81273,Course,265,2022-03-03 11:29:46.480625,2022-03-03 11:29:46.480625
81273,9.9,81274,Course,265,2022-03-03 11:29:47.678673,2022-03-03 11:29:47.678673
81274,8.1,81275,Course,265,2022-03-03 11:29:48.847516,2022-03-03 11:29:48.847516
81275,7.2,81276,Course,265,2022-03-03 11:29:50.117138,2022-03-03 11:29:50.117138
81276,0.9,81277,Course,265,2022-03-03 11:29:51.334835,2022-03-03 11:29:51.334835
81277,2.8,81278,Course,266,2022-03-03 11:29:52.636347,2022-03-03 11:29:52.636347
81278,3.6,81279,Course,266,2022-03-03 11:29:53.835469,2022-03-03 11:29:53.835469
81279,6.6,81280,Course,266,2022-03-03 11:29:55.055747,2022-03-03 11:29:55.055747
81280,2.7,81281,Course,266,2022-03-03 11:29:56.263256,2022-03-03 11:29:56.263256
81281,5.0,81282,Course,266,2022-03-03 11:29:57.450379,2022-03-03 11:29:57.450379
81282,5.7,81283,Course,266,2022-03-03 11:29:58.618472,2022-03-03 11:29:58.618472
81283,2.0,81284,Course,266,2022-03-03 11:29:59.831624,2022-03-03 11:29:59.831624
81284,6.7,81285,Course,266,2022-03-03 11:30:01.021954,2022-03-03 11:30:01.021954
81285,0.6,81286,Course,266,2022-03-03 11:30:02.426798,2022-03-03 11:30:02.426798
81286,9.4,81287,Course,266,2022-03-03 11:30:03.692951,2022-03-03 11:30:03.692951
81287,0.0,81288,Course,266,2022-03-03 11:30:04.982289,2022-03-03 11:30:04.982289
81288,0.6,81289,Course,266,2022-03-03 11:30:06.201658,2022-03-03 11:30:06.201658
81289,4.4,81290,Course,266,2022-03-03 11:30:07.463244,2022-03-03 11:30:07.463244
81290,0.9,81291,Course,266,2022-03-03 11:30:08.76241,2022-03-03 11:30:08.76241
81291,3.7,81292,Course,266,2022-03-03 11:30:09.957923,2022-03-03 11:30:09.957923
81292,5.3,81293,Course,266,2022-03-03 11:30:11.186663,2022-03-03 11:30:11.186663
81293,9.3,81294,Course,266,2022-03-03 11:30:12.375806,2022-03-03 11:30:12.375806
81294,3.1,81295,Course,266,2022-03-03 11:30:13.535823,2022-03-03 11:30:13.535823
81295,6.7,81296,Course,266,2022-03-03 11:30:14.781862,2022-03-03 11:30:14.781862
81296,1.7,81297,Course,266,2022-03-03 11:30:15.970614,2022-03-03 11:30:15.970614
81297,9.8,81298,Course,266,2022-03-03 11:30:17.301072,2022-03-03 11:30:17.301072
81298,0.7,81299,Course,266,2022-03-03 11:30:18.448558,2022-03-03 11:30:18.448558
81299,2.2,81300,Course,266,2022-03-03 11:30:19.647759,2022-03-03 11:30:19.647759
81300,0.6,81301,Course,266,2022-03-03 11:30:20.788239,2022-03-03 11:30:20.788239
81301,8.0,81302,Course,266,2022-03-03 11:30:22.021123,2022-03-03 11:30:22.021123
81302,8.5,81303,Course,266,2022-03-03 11:30:23.14777,2022-03-03 11:30:23.14777
81303,0.9,81304,Course,266,2022-03-03 11:30:24.378858,2022-03-03 11:30:24.378858
81304,1.5,81305,Course,266,2022-03-03 11:30:25.538589,2022-03-03 11:30:25.538589
81305,0.3,81306,Course,266,2022-03-03 11:30:26.74242,2022-03-03 11:30:26.74242
81306,3.2,81307,Course,266,2022-03-03 11:30:27.915868,2022-03-03 11:30:27.915868
81307,5.2,81308,Course,266,2022-03-03 11:30:29.116868,2022-03-03 11:30:29.116868
81308,8.0,81309,Course,266,2022-03-03 11:30:30.268908,2022-03-03 11:30:30.268908
81309,3.8,81310,Course,266,2022-03-03 11:30:31.506887,2022-03-03 11:30:31.506887
81310,9.0,81311,Course,266,2022-03-03 11:30:32.716288,2022-03-03 11:30:32.716288
81311,3.2,81312,Course,266,2022-03-03 11:30:33.96044,2022-03-03 11:30:33.96044
81312,5.7,81313,Course,266,2022-03-03 11:30:35.18388,2022-03-03 11:30:35.18388
81313,9.7,81314,Course,266,2022-03-03 11:30:36.35905,2022-03-03 11:30:36.35905
81314,7.5,81315,Course,266,2022-03-03 11:30:37.611402,2022-03-03 11:30:37.611402
81315,7.1,81316,Course,266,2022-03-03 11:30:38.801876,2022-03-03 11:30:38.801876
81316,4.7,81317,Course,266,2022-03-03 11:30:40.009415,2022-03-03 11:30:40.009415
81317,5.7,81318,Course,266,2022-03-03 11:30:41.213499,2022-03-03 11:30:41.213499
81318,6.3,81319,Course,266,2022-03-03 11:30:42.35476,2022-03-03 11:30:42.35476
81319,2.3,81320,Course,266,2022-03-03 11:30:43.552359,2022-03-03 11:30:43.552359
81320,5.1,81321,Course,266,2022-03-03 11:30:44.732639,2022-03-03 11:30:44.732639
81321,9.3,81322,Course,266,2022-03-03 11:30:45.929183,2022-03-03 11:30:45.929183
81322,9.9,81323,Course,266,2022-03-03 11:30:47.102334,2022-03-03 11:30:47.102334
81323,4.7,81324,Course,266,2022-03-03 11:30:48.292026,2022-03-03 11:30:48.292026
81324,2.1,81325,Course,266,2022-03-03 11:30:49.482019,2022-03-03 11:30:49.482019
81325,6.5,81326,Course,266,2022-03-03 11:30:50.694305,2022-03-03 11:30:50.694305
81326,7.3,81327,Course,266,2022-03-03 11:30:51.884585,2022-03-03 11:30:51.884585
81327,9.7,81328,Course,266,2022-03-03 11:30:53.145309,2022-03-03 11:30:53.145309
81328,8.0,81329,Course,266,2022-03-03 11:30:54.375558,2022-03-03 11:30:54.375558
81329,6.7,81330,Course,266,2022-03-03 11:30:55.658863,2022-03-03 11:30:55.658863
81330,2.5,81331,Course,266,2022-03-03 11:30:56.847805,2022-03-03 11:30:56.847805
81331,0.7,81332,Course,266,2022-03-03 11:30:58.018702,2022-03-03 11:30:58.018702
81332,6.0,81333,Course,266,2022-03-03 11:30:59.245193,2022-03-03 11:30:59.245193
81333,2.5,81334,Course,266,2022-03-03 11:31:00.442074,2022-03-03 11:31:00.442074
81334,6.6,81335,Course,266,2022-03-03 11:31:01.739872,2022-03-03 11:31:01.739872
81335,5.0,81336,Course,266,2022-03-03 11:31:02.922884,2022-03-03 11:31:02.922884
81336,4.0,81337,Course,266,2022-03-03 11:31:04.151215,2022-03-03 11:31:04.151215
81337,0.5,81338,Course,266,2022-03-03 11:31:05.316241,2022-03-03 11:31:05.316241
81338,8.5,81339,Course,266,2022-03-03 11:31:06.498301,2022-03-03 11:31:06.498301
81339,9.9,81340,Course,266,2022-03-03 11:31:07.664698,2022-03-03 11:31:07.664698
81340,6.8,81341,Course,266,2022-03-03 11:31:08.915883,2022-03-03 11:31:08.915883
81341,6.4,81342,Course,266,2022-03-03 11:31:10.192296,2022-03-03 11:31:10.192296
81342,1.3,81343,Course,266,2022-03-03 11:31:11.392656,2022-03-03 11:31:11.392656
81343,1.8,81344,Course,266,2022-03-03 11:31:12.601856,2022-03-03 11:31:12.601856
81344,5.0,81345,Course,266,2022-03-03 11:31:13.741403,2022-03-03 11:31:13.741403
81345,7.0,81346,Course,266,2022-03-03 11:31:14.973772,2022-03-03 11:31:14.973772
81346,8.8,81347,Course,266,2022-03-03 11:31:16.143837,2022-03-03 11:31:16.143837
81347,9.4,81348,Course,266,2022-03-03 11:31:17.349521,2022-03-03 11:31:17.349521
81348,7.2,81349,Course,266,2022-03-03 11:31:18.533441,2022-03-03 11:31:18.533441
81349,3.8,81350,Course,266,2022-03-03 11:31:19.752332,2022-03-03 11:31:19.752332
81350,7.1,81351,Course,266,2022-03-03 11:31:20.917195,2022-03-03 11:31:20.917195
81351,6.4,81352,Course,266,2022-03-03 11:31:22.086664,2022-03-03 11:31:22.086664
81352,0.2,81353,Course,266,2022-03-03 11:31:23.353743,2022-03-03 11:31:23.353743
81353,9.9,81354,Course,266,2022-03-03 11:31:24.542395,2022-03-03 11:31:24.542395
81354,5.4,81355,Course,266,2022-03-03 11:31:25.697235,2022-03-03 11:31:25.697235
81355,6.9,81356,Course,266,2022-03-03 11:31:26.943873,2022-03-03 11:31:26.943873
81356,2.4,81357,Course,266,2022-03-03 11:31:28.110097,2022-03-03 11:31:28.110097
81357,0.8,81358,Course,266,2022-03-03 11:31:29.370033,2022-03-03 11:31:29.370033
81358,6.1,81359,Course,266,2022-03-03 11:31:30.523947,2022-03-03 11:31:30.523947
81359,0.9,81360,Course,266,2022-03-03 11:31:31.702892,2022-03-03 11:31:31.702892
81360,9.4,81361,Course,266,2022-03-03 11:31:32.909454,2022-03-03 11:31:32.909454
81361,3.5,81362,Course,266,2022-03-03 11:31:34.109916,2022-03-03 11:31:34.109916
81362,8.3,81363,Course,266,2022-03-03 11:31:35.33305,2022-03-03 11:31:35.33305
81363,1.9,81364,Course,266,2022-03-03 11:31:36.507903,2022-03-03 11:31:36.507903
81364,7.2,81365,Course,266,2022-03-03 11:31:37.783923,2022-03-03 11:31:37.783923
81365,6.9,81366,Course,266,2022-03-03 11:31:38.98391,2022-03-03 11:31:38.98391
81366,3.3,81367,Course,266,2022-03-03 11:31:40.183114,2022-03-03 11:31:40.183114
81367,3.2,81368,Course,266,2022-03-03 11:31:41.355987,2022-03-03 11:31:41.355987
81368,7.4,81369,Course,266,2022-03-03 11:31:42.567063,2022-03-03 11:31:42.567063
81369,3.7,81370,Course,266,2022-03-03 11:31:43.731414,2022-03-03 11:31:43.731414
81370,9.2,81371,Course,266,2022-03-03 11:31:44.940864,2022-03-03 11:31:44.940864
81371,0.4,81372,Course,266,2022-03-03 11:31:46.101057,2022-03-03 11:31:46.101057
81372,9.7,81373,Course,266,2022-03-03 11:31:47.329887,2022-03-03 11:31:47.329887
81373,8.3,81374,Course,266,2022-03-03 11:31:48.543838,2022-03-03 11:31:48.543838
81374,0.9,81375,Course,266,2022-03-03 11:31:49.657537,2022-03-03 11:31:49.657537
81375,6.0,81376,Course,266,2022-03-03 11:31:50.863738,2022-03-03 11:31:50.863738
81376,0.9,81377,Course,266,2022-03-03 11:31:52.072441,2022-03-03 11:31:52.072441
81377,9.9,81378,Course,267,2022-03-03 11:31:53.251631,2022-03-03 11:31:53.251631
81378,5.6,81379,Course,267,2022-03-03 11:31:54.40296,2022-03-03 11:31:54.40296
81379,0.5,81380,Course,267,2022-03-03 11:31:55.616405,2022-03-03 11:31:55.616405
81380,0.1,81381,Course,267,2022-03-03 11:31:56.826718,2022-03-03 11:31:56.826718
81381,2.1,81382,Course,267,2022-03-03 11:31:58.020685,2022-03-03 11:31:58.020685
81382,0.1,81383,Course,267,2022-03-03 11:31:59.189044,2022-03-03 11:31:59.189044
81383,4.1,81384,Course,267,2022-03-03 11:32:00.388768,2022-03-03 11:32:00.388768
81384,3.1,81385,Course,267,2022-03-03 11:32:01.563157,2022-03-03 11:32:01.563157
81385,0.3,81386,Course,267,2022-03-03 11:32:02.801103,2022-03-03 11:32:02.801103
81386,5.2,81387,Course,267,2022-03-03 11:32:04.031291,2022-03-03 11:32:04.031291
81387,6.7,81388,Course,267,2022-03-03 11:32:05.224139,2022-03-03 11:32:05.224139
81388,9.6,81389,Course,267,2022-03-03 11:32:06.435256,2022-03-03 11:32:06.435256
81389,0.3,81390,Course,267,2022-03-03 11:32:07.660164,2022-03-03 11:32:07.660164
81390,9.1,81391,Course,267,2022-03-03 11:32:08.933758,2022-03-03 11:32:08.933758
81391,1.1,81392,Course,267,2022-03-03 11:32:10.086315,2022-03-03 11:32:10.086315
81392,9.3,81393,Course,267,2022-03-03 11:32:11.264496,2022-03-03 11:32:11.264496
81393,3.8,81394,Course,267,2022-03-03 11:32:12.425113,2022-03-03 11:32:12.425113
81394,0.1,81395,Course,267,2022-03-03 11:32:13.619712,2022-03-03 11:32:13.619712
81395,8.0,81396,Course,267,2022-03-03 11:32:14.774078,2022-03-03 11:32:14.774078
81396,3.3,81397,Course,267,2022-03-03 11:32:16.005426,2022-03-03 11:32:16.005426
81397,2.3,81398,Course,267,2022-03-03 11:32:17.17508,2022-03-03 11:32:17.17508
81398,5.9,81399,Course,267,2022-03-03 11:32:18.382759,2022-03-03 11:32:18.382759
81399,4.5,81400,Course,267,2022-03-03 11:32:19.563202,2022-03-03 11:32:19.563202
81400,3.9,81401,Course,267,2022-03-03 11:32:20.830049,2022-03-03 11:32:20.830049
81401,3.0,81402,Course,267,2022-03-03 11:32:21.993695,2022-03-03 11:32:21.993695
81402,0.8,81403,Course,267,2022-03-03 11:32:23.158415,2022-03-03 11:32:23.158415
81403,1.1,81404,Course,267,2022-03-03 11:32:24.391955,2022-03-03 11:32:24.391955
81404,5.5,81405,Course,267,2022-03-03 11:32:25.542832,2022-03-03 11:32:25.542832
81405,4.9,81406,Course,267,2022-03-03 11:32:26.868243,2022-03-03 11:32:26.868243
81406,8.7,81407,Course,267,2022-03-03 11:32:28.049842,2022-03-03 11:32:28.049842
81407,1.0,81408,Course,267,2022-03-03 11:32:29.245824,2022-03-03 11:32:29.245824
81408,7.3,81409,Course,267,2022-03-03 11:32:30.408921,2022-03-03 11:32:30.408921
81409,5.5,81410,Course,267,2022-03-03 11:32:31.659482,2022-03-03 11:32:31.659482
81410,5.0,81411,Course,267,2022-03-03 11:32:32.852553,2022-03-03 11:32:32.852553
81411,4.3,81412,Course,267,2022-03-03 11:32:34.039298,2022-03-03 11:32:34.039298
81412,0.9,81413,Course,267,2022-03-03 11:32:35.201252,2022-03-03 11:32:35.201252
81413,3.9,81414,Course,267,2022-03-03 11:32:36.388671,2022-03-03 11:32:36.388671
81414,8.0,81415,Course,267,2022-03-03 11:32:37.600271,2022-03-03 11:32:37.600271
81415,6.0,81416,Course,267,2022-03-03 11:32:38.803729,2022-03-03 11:32:38.803729
81416,9.9,81417,Course,267,2022-03-03 11:32:39.993641,2022-03-03 11:32:39.993641
81417,5.6,81418,Course,267,2022-03-03 11:32:41.156292,2022-03-03 11:32:41.156292
81418,5.4,81419,Course,267,2022-03-03 11:32:42.3169,2022-03-03 11:32:42.3169
81419,0.8,81420,Course,267,2022-03-03 11:32:43.465204,2022-03-03 11:32:43.465204
81420,4.1,81421,Course,267,2022-03-03 11:32:44.627637,2022-03-03 11:32:44.627637
81421,0.0,81422,Course,267,2022-03-03 11:32:45.868967,2022-03-03 11:32:45.868967
81422,1.1,81423,Course,267,2022-03-03 11:32:47.057387,2022-03-03 11:32:47.057387
81423,5.1,81424,Course,267,2022-03-03 11:32:48.229609,2022-03-03 11:32:48.229609
81424,6.1,81425,Course,267,2022-03-03 11:32:49.410419,2022-03-03 11:32:49.410419
81425,1.5,81426,Course,267,2022-03-03 11:32:50.60488,2022-03-03 11:32:50.60488
81426,0.3,81427,Course,267,2022-03-03 11:32:51.907422,2022-03-03 11:32:51.907422
81427,2.6,81428,Course,267,2022-03-03 11:32:53.086951,2022-03-03 11:32:53.086951
81428,2.8,81429,Course,267,2022-03-03 11:32:54.29672,2022-03-03 11:32:54.29672
81429,7.2,81430,Course,267,2022-03-03 11:32:55.502075,2022-03-03 11:32:55.502075
81430,7.4,81431,Course,267,2022-03-03 11:32:56.656063,2022-03-03 11:32:56.656063
81431,6.3,81432,Course,267,2022-03-03 11:32:57.904172,2022-03-03 11:32:57.904172
81432,3.6,81433,Course,267,2022-03-03 11:32:59.08972,2022-03-03 11:32:59.08972
81433,1.5,81434,Course,267,2022-03-03 11:33:00.37352,2022-03-03 11:33:00.37352
81434,3.5,81435,Course,267,2022-03-03 11:33:01.59872,2022-03-03 11:33:01.59872
81435,0.2,81436,Course,267,2022-03-03 11:33:02.848451,2022-03-03 11:33:02.848451
81436,5.3,81437,Course,267,2022-03-03 11:33:03.99692,2022-03-03 11:33:03.99692
81437,1.1,81438,Course,267,2022-03-03 11:33:05.212298,2022-03-03 11:33:05.212298
81438,6.0,81439,Course,267,2022-03-03 11:33:06.454177,2022-03-03 11:33:06.454177
81439,3.6,81440,Course,267,2022-03-03 11:33:07.661485,2022-03-03 11:33:07.661485
81440,6.3,81441,Course,267,2022-03-03 11:33:08.841316,2022-03-03 11:33:08.841316
81441,5.3,81442,Course,267,2022-03-03 11:33:10.038544,2022-03-03 11:33:10.038544
81442,8.8,81443,Course,267,2022-03-03 11:33:11.28016,2022-03-03 11:33:11.28016
81443,6.5,81444,Course,267,2022-03-03 11:33:12.467427,2022-03-03 11:33:12.467427
81444,1.4,81445,Course,267,2022-03-03 11:33:13.677721,2022-03-03 11:33:13.677721
81445,8.8,81446,Course,267,2022-03-03 11:33:14.900826,2022-03-03 11:33:14.900826
81446,5.4,81447,Course,267,2022-03-03 11:33:16.108307,2022-03-03 11:33:16.108307
81447,3.9,81448,Course,267,2022-03-03 11:33:17.325979,2022-03-03 11:33:17.325979
81448,1.0,81449,Course,267,2022-03-03 11:33:18.583009,2022-03-03 11:33:18.583009
81449,8.9,81450,Course,267,2022-03-03 11:33:19.741757,2022-03-03 11:33:19.741757
81450,3.1,81451,Course,267,2022-03-03 11:33:20.91659,2022-03-03 11:33:20.91659
81451,6.6,81452,Course,267,2022-03-03 11:33:22.060798,2022-03-03 11:33:22.060798
81452,2.7,81453,Course,267,2022-03-03 11:33:23.260844,2022-03-03 11:33:23.260844
81453,8.2,81454,Course,267,2022-03-03 11:33:24.420012,2022-03-03 11:33:24.420012
81454,8.2,81455,Course,267,2022-03-03 11:33:25.615244,2022-03-03 11:33:25.615244
81455,6.8,81456,Course,267,2022-03-03 11:33:26.773432,2022-03-03 11:33:26.773432
81456,9.5,81457,Course,267,2022-03-03 11:33:28.00604,2022-03-03 11:33:28.00604
81457,2.8,81458,Course,267,2022-03-03 11:33:29.168238,2022-03-03 11:33:29.168238
81458,4.7,81459,Course,267,2022-03-03 11:33:30.318407,2022-03-03 11:33:30.318407
81459,1.9,81460,Course,267,2022-03-03 11:33:31.475756,2022-03-03 11:33:31.475756
81460,1.9,81461,Course,267,2022-03-03 11:33:32.630335,2022-03-03 11:33:32.630335
81461,8.3,81462,Course,267,2022-03-03 11:33:33.930158,2022-03-03 11:33:33.930158
81462,8.0,81463,Course,267,2022-03-03 11:33:35.153967,2022-03-03 11:33:35.153967
81463,0.1,81464,Course,267,2022-03-03 11:33:36.387725,2022-03-03 11:33:36.387725
81464,6.7,81465,Course,267,2022-03-03 11:33:37.597426,2022-03-03 11:33:37.597426
81465,1.2,81466,Course,267,2022-03-03 11:33:38.858317,2022-03-03 11:33:38.858317
81466,9.3,81467,Course,267,2022-03-03 11:33:40.061999,2022-03-03 11:33:40.061999
81467,6.9,81468,Course,267,2022-03-03 11:33:41.271305,2022-03-03 11:33:41.271305
81468,0.9,81469,Course,267,2022-03-03 11:33:42.450307,2022-03-03 11:33:42.450307
81469,4.5,81470,Course,267,2022-03-03 11:33:43.667279,2022-03-03 11:33:43.667279
81470,0.0,81471,Course,267,2022-03-03 11:33:44.81643,2022-03-03 11:33:44.81643
81471,8.2,81472,Course,267,2022-03-03 11:33:46.016104,2022-03-03 11:33:46.016104
81472,3.2,81473,Course,267,2022-03-03 11:33:47.174027,2022-03-03 11:33:47.174027
81473,8.3,81474,Course,267,2022-03-03 11:33:48.341469,2022-03-03 11:33:48.341469
81474,4.2,81475,Course,267,2022-03-03 11:33:49.523388,2022-03-03 11:33:49.523388
81475,6.7,81476,Course,267,2022-03-03 11:33:50.816428,2022-03-03 11:33:50.816428
81476,8.3,81477,Course,267,2022-03-03 11:33:52.020599,2022-03-03 11:33:52.020599
81477,5.9,81478,Course,268,2022-03-03 11:33:53.169917,2022-03-03 11:33:53.169917
81478,7.6,81479,Course,268,2022-03-03 11:33:54.388998,2022-03-03 11:33:54.388998
81479,3.1,81480,Course,268,2022-03-03 11:33:55.550942,2022-03-03 11:33:55.550942
81480,6.8,81481,Course,268,2022-03-03 11:33:56.756094,2022-03-03 11:33:56.756094
81481,0.0,81482,Course,268,2022-03-03 11:33:57.917673,2022-03-03 11:33:57.917673
81482,3.0,81483,Course,268,2022-03-03 11:33:59.109731,2022-03-03 11:33:59.109731
81483,7.2,81484,Course,268,2022-03-03 11:34:00.389179,2022-03-03 11:34:00.389179
81484,3.1,81485,Course,268,2022-03-03 11:34:01.618276,2022-03-03 11:34:01.618276
81485,9.2,81486,Course,268,2022-03-03 11:34:02.917736,2022-03-03 11:34:02.917736
81486,1.5,81487,Course,268,2022-03-03 11:34:04.121056,2022-03-03 11:34:04.121056
81487,9.9,81488,Course,268,2022-03-03 11:34:05.330237,2022-03-03 11:34:05.330237
81488,5.0,81489,Course,268,2022-03-03 11:34:06.535758,2022-03-03 11:34:06.535758
81489,0.6,81490,Course,268,2022-03-03 11:34:07.72955,2022-03-03 11:34:07.72955
81490,2.8,81491,Course,268,2022-03-03 11:34:08.915539,2022-03-03 11:34:08.915539
81491,5.4,81492,Course,268,2022-03-03 11:34:10.130536,2022-03-03 11:34:10.130536
81492,2.9,81493,Course,268,2022-03-03 11:34:11.260945,2022-03-03 11:34:11.260945
81493,0.4,81494,Course,268,2022-03-03 11:34:12.47051,2022-03-03 11:34:12.47051
81494,7.8,81495,Course,268,2022-03-03 11:34:13.604294,2022-03-03 11:34:13.604294
81495,6.8,81496,Course,268,2022-03-03 11:34:14.763114,2022-03-03 11:34:14.763114
81496,9.2,81497,Course,268,2022-03-03 11:34:15.936943,2022-03-03 11:34:15.936943
81497,4.2,81498,Course,268,2022-03-03 11:34:17.132401,2022-03-03 11:34:17.132401
81498,7.0,81499,Course,268,2022-03-03 11:34:18.345395,2022-03-03 11:34:18.345395
81499,0.6,81500,Course,268,2022-03-03 11:34:19.494582,2022-03-03 11:34:19.494582
81500,3.0,81501,Course,268,2022-03-03 11:34:20.676247,2022-03-03 11:34:20.676247
81501,4.2,81502,Course,268,2022-03-03 11:34:21.833043,2022-03-03 11:34:21.833043
81502,3.3,81503,Course,268,2022-03-03 11:34:23.022341,2022-03-03 11:34:23.022341
81503,3.6,81504,Course,268,2022-03-03 11:34:24.180131,2022-03-03 11:34:24.180131
81504,5.7,81505,Course,268,2022-03-03 11:34:25.337438,2022-03-03 11:34:25.337438
81505,9.9,81506,Course,268,2022-03-03 11:34:26.479029,2022-03-03 11:34:26.479029
81506,9.7,81507,Course,268,2022-03-03 11:34:27.639295,2022-03-03 11:34:27.639295
81507,4.6,81508,Course,268,2022-03-03 11:34:28.838239,2022-03-03 11:34:28.838239
81508,5.1,81509,Course,268,2022-03-03 11:34:30.038753,2022-03-03 11:34:30.038753
81509,3.3,81510,Course,268,2022-03-03 11:34:31.172127,2022-03-03 11:34:31.172127
81510,3.2,81511,Course,268,2022-03-03 11:34:32.353433,2022-03-03 11:34:32.353433
81511,8.1,81512,Course,268,2022-03-03 11:34:33.474661,2022-03-03 11:34:33.474661
